fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta,ccaa
2026-03-01,iDE,Cáceres,Plasencia,PLASENCIA T4 13,13.2,0.0,
2026-05-01,iDE,Cáceres,Plasencia,PLASENCIA T4 13,13.2,0.0,
2025-10-01,iDE,CÁCERES,PLASENCIA,PLASENCIA T6 45,45.0,0.0,
2025-11-01,iDE,CÁCERES,PLASENCIA,PLASENCIA T6 45,45.0,0.0,
2025-12-01,iDE,Cáceres,Plasencia,PLASENCIA T6 45,45.0,0.0,
2026-01-01,iDE,Cáceres,Plasencia,PLASENCIA T6 45,45.0,0.0,
2026-02-01,iDE,Cáceres,Plasencia,PLASENCIA T6 45,45.0,0.0,
2026-03-01,iDE,Cáceres,Plasencia,PLASENCIA T6 45,45.0,0.0,
2026-05-01,iDE,Cáceres,Plasencia,PLASENCIA T6 45,45.0,0.0,
2025-10-01,iDE,MADRID,MADRID,PLAZAESP T1,15.0,28.0,
2025-11-01,iDE,MADRID,MADRID,PLAZAESP T1,15.0,28.0,
2025-12-01,iDE,Madrid,Madrid,PLAZAESP T1,15.0,28.0,
2026-01-01,iDE,Madrid,Madrid,PLAZAESP T1,15.0,28.0,
2026-02-01,iDE,Madrid,Madrid,PLAZAESP T1,15.0,28.0,
2026-03-01,iDE,Madrid,Madrid,PLAZAESP T1,15.0,28.0,
2026-05-01,iDE,Madrid,Madrid,PLAZAESP T1,15.0,28.0,
2025-10-01,iDE,MADRID,MADRID,PLAZAESP T2,15.0,28.0,
2025-11-01,iDE,MADRID,MADRID,PLAZAESP T2,15.0,28.0,
2025-12-01,iDE,Madrid,Madrid,PLAZAESP T2,15.0,28.0,
2026-01-01,iDE,Madrid,Madrid,PLAZAESP T2,15.0,28.0,
2026-02-01,iDE,Madrid,Madrid,PLAZAESP T2,15.0,28.0,
2026-03-01,iDE,Madrid,Madrid,PLAZAESP T2,15.0,28.0,
2026-05-01,iDE,Madrid,Madrid,PLAZAESP T2,15.0,28.0,
2025-10-01,iDE,MURCIA,MURCIA,PLEVANTE    132.00,132.0,0.0,
2025-11-01,iDE,MURCIA,MURCIA,PLEVANTE    132.00,132.0,0.0,
2025-12-01,iDE,Murcia,Murcia,PLEVANTE    132.00,132.0,0.0,
2026-01-01,iDE,Murcia,Murcia,PLEVANTE    132.00,132.0,0.0,
2026-02-01,iDE,Murcia,Murcia,PLEVANTE    132.00,132.0,0.0,
2026-03-01,iDE,Murcia,Murcia,PLEVANTE    132.00,132.0,0.0,
2026-05-01,iDE,Murcia,Murcia,PLEVANTE    132.00,132.0,0.0,
2025-10-01,iDE,MURCIA,MURCIA,PLEVANTE T1,20.0,0.0,
2025-11-01,iDE,MURCIA,MURCIA,PLEVANTE T1,20.0,0.0,
2025-12-01,iDE,Murcia,Murcia,PLEVANTE T1,20.0,0.0,
2026-01-01,iDE,Murcia,Murcia,PLEVANTE T1,20.0,0.0,
2026-02-01,iDE,Murcia,Murcia,PLEVANTE T1,20.0,0.0,
2026-03-01,iDE,Murcia,Murcia,PLEVANTE T1,20.0,0.0,
2026-05-01,iDE,Murcia,Murcia,PLEVANTE T1,20.0,0.0,
2025-10-01,iDE,MURCIA,MURCIA,PLEVANTE T2,20.0,0.0,
2025-11-01,iDE,MURCIA,MURCIA,PLEVANTE T2,20.0,0.0,
2025-12-01,iDE,Murcia,Murcia,PLEVANTE T2,20.0,0.0,
2026-01-01,iDE,Murcia,Murcia,PLEVANTE T2,20.0,0.0,
2026-02-01,iDE,Murcia,Murcia,PLEVANTE T2,20.0,0.0,
2026-03-01,iDE,Murcia,Murcia,PLEVANTE T2,20.0,0.0,
2026-05-01,iDE,Murcia,Murcia,PLEVANTE T2,20.0,0.0,
2025-10-01,iDE,MURCIA,MURCIA,PLEVANTE T3,20.0,0.0,
2025-11-01,iDE,MURCIA,MURCIA,PLEVANTE T3,20.0,0.0,
2025-12-01,iDE,Murcia,Murcia,PLEVANTE T3,20.0,0.0,
2026-01-01,iDE,Murcia,Murcia,PLEVANTE T3,20.0,0.0,
2026-02-01,iDE,Murcia,Murcia,PLEVANTE T3,20.0,0.0,
2026-03-01,iDE,Murcia,Murcia,PLEVANTE T3,20.0,0.0,
2026-05-01,iDE,Murcia,Murcia,PLEVANTE T3,20.0,0.0,
2025-10-01,iDE,MADRID,MADRID,PLGNO C A1,45.0,9.38,
2025-11-01,iDE,MADRID,MADRID,PLGNO C A1,45.0,9.38,
2025-12-01,iDE,Madrid,Madrid,PLGNO C A1,45.0,2.7,
2026-01-01,iDE,Madrid,Madrid,PLGNO C A1,45.0,9.38,
2026-02-01,iDE,Madrid,Madrid,PLGNO C A1,45.0,9.38,
2026-03-01,iDE,Madrid,Madrid,PLGNO C A1,45.0,9.37,
2026-05-01,iDE,Madrid,Madrid,PLGNO C A1,45.0,9.37,
2025-10-01,iDE,MADRID,MADRID,PLGNO C B1,45.0,9.04,
2025-11-01,iDE,MADRID,MADRID,PLGNO C B1,45.0,9.04,
2025-12-01,iDE,Madrid,Madrid,PLGNO C B1,45.0,3.04,
2026-01-01,iDE,Madrid,Madrid,PLGNO C B1,45.0,9.04,
2026-02-01,iDE,Madrid,Madrid,PLGNO C B1,45.0,9.04,
2026-03-01,iDE,Madrid,Madrid,PLGNO C B1,45.0,9.04,
2026-05-01,iDE,Madrid,Madrid,PLGNO C B1,45.0,9.04,
2025-10-01,iDE,TOLEDO,LA PUEBLA DE MONTALBAN,PMONTALB    132.00,132.0,0.0,
2025-11-01,iDE,TOLEDO,LA PUEBLA DE MONTALBAN,PMONTALB    132.00,132.0,0.0,
2025-12-01,iDE,Toledo,La Puebla de Montalbán,PMONTALB    132.00,132.0,0.0,
2026-01-01,iDE,Toledo,La Puebla de Montalbán,PMONTALB    132.00,132.0,0.0,
2026-02-01,iDE,Toledo,La Puebla de Montalbán,PMONTALB    132.00,132.0,0.0,
2026-03-01,iDE,Toledo,La Puebla de Montalbán,PMONTALB    132.00,132.0,0.0,
2026-05-01,iDE,Toledo,La Puebla de Montalbán,PMONTALB    132.00,132.0,0.0,
2025-10-01,iDE,VALLADOLID,VALLADOLID,POL. ARGALES T1 45,45.0,0.0,
2025-11-01,iDE,VALLADOLID,VALLADOLID,POL. ARGALES T1 45,45.0,0.0,
2025-12-01,iDE,Valladolid,Valladolid,POL. ARGALES T1 45,45.0,0.0,
2026-01-01,iDE,Valladolid,Valladolid,POL. ARGALES T1 45,45.0,0.0,
2026-02-01,iDE,Valladolid,Valladolid,POL. ARGALES T1 45,45.0,0.0,
2026-03-01,iDE,Valladolid,Valladolid,POL. ARGALES T1 45,45.0,0.0,
2026-05-01,iDE,Valladolid,Valladolid,POL. ARGALES T1 45,45.0,0.0,
2025-10-01,iDE,VALLADOLID,VALLADOLID,POL. ARGALES T2 45,45.0,0.0,
2025-11-01,iDE,VALLADOLID,VALLADOLID,POL. ARGALES T2 45,45.0,0.0,
2025-12-01,iDE,Valladolid,Valladolid,POL. ARGALES T2 45,45.0,0.0,
2026-01-01,iDE,Valladolid,Valladolid,POL. ARGALES T2 45,45.0,0.0,
2026-02-01,iDE,Valladolid,Valladolid,POL. ARGALES T2 45,45.0,0.0,
2026-03-01,iDE,Valladolid,Valladolid,POL. ARGALES T2 45,45.0,0.0,
2026-05-01,iDE,Valladolid,Valladolid,POL. ARGALES T2 45,45.0,0.0,
2025-10-01,iDE,MADRID,MADRID,POLIGONC T4,15.0,26.0,
2025-11-01,iDE,MADRID,MADRID,POLIGONC T4,15.0,26.0,
2025-12-01,iDE,Madrid,Madrid,POLIGONC T4,15.0,26.0,
2026-01-01,iDE,Madrid,Madrid,POLIGONC T4,15.0,26.0,
2026-02-01,iDE,Madrid,Madrid,POLIGONC T4,15.0,26.0,
2026-03-01,iDE,Madrid,Madrid,POLIGONC T4,15.0,26.0,
2026-05-01,iDE,Madrid,Madrid,POLIGONC T4,15.0,26.0,
2025-10-01,iDE,MADRID,MADRID,POLIGONC T5,15.0,25.9401,
2025-11-01,iDE,MADRID,MADRID,POLIGONC T5,15.0,25.94,
2025-12-01,iDE,Madrid,Madrid,POLIGONC T5,15.0,25.94,
2026-01-01,iDE,Madrid,Madrid,POLIGONC T5,15.0,25.94,
2026-02-01,iDE,Madrid,Madrid,POLIGONC T5,15.0,25.94,
2026-03-01,iDE,Madrid,Madrid,POLIGONC T5,15.0,25.94,
2026-05-01,iDE,Madrid,Madrid,POLIGONC T5,15.0,25.94,
2025-10-01,iDE,VALLADOLID,VALLADOLID,POLIGONO ARGALES T1 13,13.2,0.0,
2025-11-01,iDE,VALLADOLID,VALLADOLID,POLIGONO ARGALES T1 13,13.2,0.0,
2025-12-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T1 13,13.2,0.0,
2026-01-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T1 13,13.2,0.0,
2026-02-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T1 13,13.2,0.0,
2026-03-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T1 13,13.2,0.0,
2026-05-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T1 13,13.2,0.0,
2025-10-01,iDE,VALLADOLID,VALLADOLID,POLIGONO ARGALES T2 13,13.2,0.0,
2025-11-01,iDE,VALLADOLID,VALLADOLID,POLIGONO ARGALES T2 13,13.2,0.0,
2025-12-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T2 13,13.2,0.0,
2026-01-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T2 13,13.2,0.0,
2026-02-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T2 13,13.2,0.0,
2026-03-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T2 13,13.2,0.0,
2026-05-01,iDE,Valladolid,Valladolid,POLIGONO ARGALES T2 13,13.2,0.0,
2025-10-01,iDE,TOLEDO,POLAN,PORTUSA     45.000,45.0,0.0,
2025-11-01,iDE,TOLEDO,POLAN,PORTUSA     45.000,45.0,0.0,
2025-12-01,iDE,Toledo,Polán,PORTUSA     45.000,45.0,0.0,
2026-01-01,iDE,Toledo,Polán,PORTUSA     45.000,45.0,0.0,
2026-02-01,iDE,Toledo,Polán,PORTUSA     45.000,45.0,0.0,
2026-03-01,iDE,Toledo,Polán,PORTUSA     45.000,45.0,0.0,
2026-05-01,iDE,Toledo,Polán,PORTUSA     45.000,45.0,0.0,
2025-10-01,iDE,TOLEDO,POLAN,PORTUSA T1,20.0,0.0,
2025-11-01,iDE,TOLEDO,POLAN,PORTUSA T1,20.0,0.0,
2025-12-01,iDE,Toledo,Polán,PORTUSA T1,20.0,0.0,
2026-01-01,iDE,Toledo,Polán,PORTUSA T1,20.0,0.0,
2026-02-01,iDE,Toledo,Polán,PORTUSA T1,20.0,0.0,
2026-03-01,iDE,Toledo,Polán,PORTUSA T1,20.0,0.0,
2026-05-01,iDE,Toledo,Polán,PORTUSA T1,20.0,0.0,
2025-10-01,iDE,TOLEDO,POLAN,PORTUSA T2,20.0,0.0,
2025-11-01,iDE,TOLEDO,POLAN,PORTUSA T2,20.0,0.0,
2025-12-01,iDE,Toledo,Polán,PORTUSA T2,20.0,0.0,
2026-01-01,iDE,Toledo,Polán,PORTUSA T2,20.0,0.0,
2026-02-01,iDE,Toledo,Polán,PORTUSA T2,20.0,0.0,
2026-03-01,iDE,Toledo,Polán,PORTUSA T2,20.0,0.0,
2026-05-01,iDE,Toledo,Polán,PORTUSA T2,20.0,0.0,
2025-10-01,iDE,ALBACETE,ALBACETE,POZOCA-S    66.000,66.0,0.0,
2025-11-01,iDE,ALBACETE,ALBACETE,POZOCA-S    66.000,66.0,0.0,
2025-12-01,iDE,Albacete,Albacete,POZOCA-S    66.000,66.0,0.0,
2026-01-01,iDE,Albacete,Albacete,POZOCA-S    66.000,66.0,0.0,
2026-02-01,iDE,Albacete,Albacete,POZOCA-S    66.000,66.0,0.0,
2026-03-01,iDE,Albacete,Albacete,POZOCA-S    66.000,66.0,0.0,
2026-05-01,iDE,Albacete,Albacete,POZOCA-S    66.000,66.0,0.0,
2025-10-01,iDE,ALBACETE,POZO CAÑADA,POZOCANA T1,20.0,0.0,
2025-11-01,iDE,ALBACETE,POZO CAÑADA,POZOCANA T1,20.0,0.0,
2025-12-01,iDE,Albacete,Pozo Cañada,POZOCANA T1,20.0,0.0,
2026-01-01,iDE,Albacete,Pozo Cañada,POZOCANA T1,20.0,0.0,
2026-02-01,iDE,Albacete,Pozo Cañada,POZOCANA T1,20.0,0.0,
2026-03-01,iDE,Albacete,Pozo Cañada,POZOCANA T1,20.0,0.0,
2026-05-01,iDE,Albacete,Pozo Cañada,POZOCANA T1,20.0,0.0,
2025-10-01,iDE,ALBACETE,POZO CAÑADA,POZOCANA T2,20.0,0.0,
2025-11-01,iDE,ALBACETE,POZO CAÑADA,POZOCANA T2,20.0,0.0,
2025-12-01,iDE,Albacete,Pozo Cañada,POZOCANA T2,20.0,0.0,
2026-01-01,iDE,Albacete,Pozo Cañada,POZOCANA T2,20.0,0.0,
2026-02-01,iDE,Albacete,Pozo Cañada,POZOCANA T2,20.0,0.0,
2026-03-01,iDE,Albacete,Pozo Cañada,POZOCANA T2,20.0,0.0,
2026-05-01,iDE,Albacete,Pozo Cañada,POZOCANA T2,20.0,0.0,
2025-10-01,iDE,ALBACETE,POZO CAÑADA,POZOCAÑA A1   66.000,66.0,0.0,
2025-11-01,iDE,ALBACETE,POZO CAÑADA,POZOCAÑA A1   66.000,66.0,0.0,
2025-12-01,iDE,Albacete,Pozo Cañada,POZOCAÑA A1   66.000,66.0,0.0,
2026-01-01,iDE,Albacete,Pozo Cañada,POZOCAÑA A1   66.000,66.0,0.0,
2026-02-01,iDE,Albacete,Pozo Cañada,POZOCAÑA A1   66.000,66.0,0.0,
2026-03-01,iDE,Albacete,Pozo Cañada,POZOCAÑA A1   66.000,66.0,0.0,
2026-05-01,iDE,Albacete,Pozo Cañada,POZOCAÑA A1   66.000,66.0,0.0,
2025-10-01,iDE,ALBACETE,POZOHONDO,POZOHO-N    132.00,132.0,0.0,
2025-11-01,iDE,ALBACETE,POZOHONDO,POZOHO-N    132.00,132.0,0.0,
2025-12-01,iDE,Albacete,Pozohondo,POZOHO-N    132.00,132.0,0.0,
2026-01-01,iDE,Albacete,Pozohondo,POZOHO-N    132.00,132.0,0.0,
2026-02-01,iDE,Albacete,Pozohondo,POZOHO-N    132.00,132.0,0.0,
2026-03-01,iDE,Albacete,Pozohondo,POZOHO-N    132.00,132.0,0.0,
2026-05-01,iDE,Albacete,Pozohondo,POZOHO-N    132.00,132.0,0.0,
2025-10-01,iDE,ALBACETE,POZOHONDO,POZOHO-N  A1  66.000,66.0,0.0,
2025-11-01,iDE,ALBACETE,POZOHONDO,POZOHO-N  A1  66.000,66.0,0.0,
2025-12-01,iDE,Albacete,Pozohondo,POZOHO-N  A1  66.000,66.0,0.0,
2026-01-01,iDE,Albacete,Pozohondo,POZOHO-N  A1  66.000,66.0,0.0,
2026-02-01,iDE,Albacete,Pozohondo,POZOHO-N  A1  66.000,66.0,0.0,
2026-03-01,iDE,Albacete,Pozohondo,POZOHO-N  A1  66.000,66.0,0.0,
2026-05-01,iDE,Albacete,Pozohondo,POZOHO-N  A1  66.000,66.0,0.0,
2025-10-01,iDE,ALBACETE,POZOHONDO,POZOHOND    66.000,66.0,0.0,
2025-11-01,iDE,ALBACETE,POZOHONDO,POZOHOND    66.000,66.0,0.0,
2025-12-01,iDE,Albacete,Pozohondo,POZOHOND    66.000,66.0,0.0,
2026-01-01,iDE,Albacete,Pozohondo,POZOHOND    66.000,66.0,0.0,
2026-02-01,iDE,Albacete,Pozohondo,POZOHOND    66.000,66.0,0.0,
2026-03-01,iDE,Albacete,Pozohondo,POZOHOND    66.000,66.0,0.0,
2026-05-01,iDE,Albacete,Pozohondo,POZOHOND    66.000,66.0,0.0,
2025-10-01,iDE,ALBACETE,POZOHONDO,POZOHOND T1,20.0,0.0,
2025-11-01,iDE,ALBACETE,POZOHONDO,POZOHOND T1,20.0,0.0,
2025-12-01,iDE,Albacete,Pozohondo,POZOHOND T1,20.0,0.0,
2026-01-01,iDE,Albacete,Pozohondo,POZOHOND T1,20.0,0.0,
2026-02-01,iDE,Albacete,Pozohondo,POZOHOND T1,20.0,0.0,
2026-03-01,iDE,Albacete,Pozohondo,POZOHOND T1,20.0,0.0,
2026-05-01,iDE,Albacete,Pozohondo,POZOHOND T1,20.0,0.0,
2025-10-01,iDE,ALBACETE,POZOHONDO,POZOHOND T2,20.0,0.0,
2025-11-01,iDE,ALBACETE,POZOHONDO,POZOHOND T2,20.0,0.0,
2025-12-01,iDE,Albacete,Pozohondo,POZOHOND T2,20.0,0.0,
2026-01-01,iDE,Albacete,Pozohondo,POZOHOND T2,20.0,0.0,
2026-02-01,iDE,Albacete,Pozohondo,POZOHOND T2,20.0,0.0,
2026-03-01,iDE,Albacete,Pozohondo,POZOHOND T2,20.0,0.0,
2026-05-01,iDE,Albacete,Pozohondo,POZOHOND T2,20.0,0.0,
2025-10-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO     132.00,132.0,109.27,
2025-11-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO     132.00,132.0,109.21,
2025-12-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO     132.00,132.0,109.26,
2026-01-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO     132.00,132.0,109.28,
2026-02-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO     132.00,132.0,109.28,
2026-03-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO     132.00,132.0,117.09,
2026-05-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO     132.00,132.0,117.07,
2025-10-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T1,20.0,24.9015,
2025-11-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T1,20.0,24.9,
2025-12-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T1,20.0,24.9,
2026-01-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T1,20.0,24.79,
2026-02-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T1,20.0,24.79,
2026-03-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T1,20.0,24.91,
2026-05-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T1,20.0,24.91,
2025-10-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T2,20.0,27.6315,
2025-11-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T2,20.0,27.63,
2025-12-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T2,20.0,27.63,
2026-01-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T2,20.0,27.59,
2026-02-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T2,20.0,27.59,
2026-03-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T2,20.0,27.59,
2026-05-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T2,20.0,27.59,
2025-10-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T4,20.0,27.91,
2025-11-01,iDE,MADRID,POZUELO DE ALARCON,POZUELO T4,20.0,27.91,
2025-12-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T4,20.0,27.91,
2026-01-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T4,20.0,27.91,
2026-02-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T4,20.0,27.91,
2026-03-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T4,20.0,27.91,
2026-05-01,iDE,Madrid,Pozuelo de Alarcón,POZUELO T4,20.0,27.91,
2025-10-01,iDE,MADRID,MADRID,PQINGENI T1,15.0,16.6932,
2025-11-01,iDE,MADRID,MADRID,PQINGENI T1,15.0,16.69,
2025-12-01,iDE,Madrid,Madrid,PQINGENI T1,15.0,16.69,
2026-01-01,iDE,Madrid,Madrid,PQINGENI T1,15.0,16.69,
2026-02-01,iDE,Madrid,Madrid,PQINGENI T1,15.0,16.69,
2026-03-01,iDE,Madrid,Madrid,PQINGENI T1,15.0,16.69,
2026-05-01,iDE,Madrid,Madrid,PQINGENI T1,15.0,16.69,
2025-10-01,iDE,MADRID,MADRID,PQINGENI T2,15.0,25.964,
2025-11-01,iDE,MADRID,MADRID,PQINGENI T2,15.0,25.96,
2025-12-01,iDE,Madrid,Madrid,PQINGENI T2,15.0,25.96,
2026-01-01,iDE,Madrid,Madrid,PQINGENI T2,15.0,25.96,
2026-02-01,iDE,Madrid,Madrid,PQINGENI T2,15.0,25.96,
2026-03-01,iDE,Madrid,Madrid,PQINGENI T2,15.0,25.96,
2026-05-01,iDE,Madrid,Madrid,PQINGENI T2,15.0,25.96,
2025-10-01,iDE,LA RIOJA,PRADEJON,PRADEJON T1,13.2,0.0,
2025-11-01,iDE,LA RIOJA,PRADEJON,PRADEJON T1,13.2,0.0,
2025-12-01,iDE,"Rioja, La",Pradejón,PRADEJON T1,13.2,0.0,
2026-01-01,iDE,"Rioja, La",Pradejón,PRADEJON T1,13.2,0.0,
2026-02-01,iDE,"Rioja, La",Pradejón,PRADEJON T1,13.2,0.0,
2026-03-01,iDE,"Rioja, La",Pradejón,PRADEJON T1,13.2,0.0,
2026-05-01,iDE,"Rioja, La",Pradejón,PRADEJON T1,13.2,0.0,
2025-10-01,iDE,LA RIOJA,PRADEJON,PRADEJON T2,13.2,0.0,
2025-11-01,iDE,LA RIOJA,PRADEJON,PRADEJON T2,13.2,0.0,
2025-12-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,13.2,0.0,
2026-01-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,13.2,0.0,
2026-02-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,13.2,0.0,
2026-03-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,13.2,0.0,
2026-05-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,13.2,0.0,
2025-10-01,iDE,LA RIOJA,PRADEJON,PRADEJON T2,66.0,0.0,
2025-11-01,iDE,LA RIOJA,PRADEJON,PRADEJON T2,66.0,0.0,
2025-12-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,66.0,0.0,
2026-01-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,66.0,0.0,
2026-02-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,66.0,0.0,
2026-03-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,66.0,0.0,
2026-05-01,iDE,"Rioja, La",Pradejón,PRADEJON T2,66.0,0.0,
2025-10-01,iDE,LA RIOJA,PRADEJON,PRADEJÓN T1,66.0,0.0,
2025-11-01,iDE,LA RIOJA,PRADEJON,PRADEJÓN T1,66.0,0.0,
2025-12-01,iDE,"Rioja, La",Pradejón,PRADEJÓN T1,66.0,0.0,
2026-01-01,iDE,"Rioja, La",Pradejón,PRADEJÓN T1,66.0,0.0,
2026-02-01,iDE,"Rioja, La",Pradejón,PRADEJÓN T1,66.0,0.0,
2026-03-01,iDE,"Rioja, La",Pradejón,PRADEJÓN T1,66.0,0.0,
2026-05-01,iDE,"Rioja, La",Pradejón,PRADEJÓN T1,66.0,0.0,
2025-10-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T1 13,13.2,0.0,
2025-11-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T1 13,13.2,0.0,
2025-12-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 13,13.2,0.0,
2026-01-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 13,13.2,0.0,
2026-02-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 13,13.2,0.0,
2026-03-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 13,13.2,0.0,
2026-05-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 13,13.2,0.0,
2025-10-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T1 45,45.0,0.0,
2025-11-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T1 45,45.0,0.0,
2025-12-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 45,45.0,0.0,
2026-01-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 45,45.0,0.0,
2026-02-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 45,45.0,0.0,
2026-03-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 45,45.0,0.0,
2026-05-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T1 45,45.0,0.0,
2025-10-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T2 13,13.2,0.0,
2025-11-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T2 13,13.2,0.0,
2025-12-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 13,13.2,0.0,
2026-01-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 13,13.2,0.0,
2026-02-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 13,13.2,0.0,
2026-03-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 13,13.2,0.0,
2026-05-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 13,13.2,0.0,
2025-10-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T2 45,45.0,0.0,
2025-11-01,iDE,BURGOS,ARANDA DE DUERO,PRADOMARINA T2 45,45.0,0.0,
2025-12-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 45,45.0,0.0,
2026-01-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 45,45.0,0.0,
2026-02-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 45,45.0,0.0,
2026-03-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 45,45.0,0.0,
2026-05-01,iDE,Burgos,Aranda de Duero,PRADOMARINA T2 45,45.0,0.0,
2025-10-01,iDE,MADRID,LEGANES,PRAPOZUE T1,45.0,28.14,
2025-11-01,iDE,MADRID,LEGANES,PRAPOZUE T1,45.0,28.14,
2025-12-01,iDE,Madrid,Leganés,PRAPOZUE T1,45.0,28.14,
2026-01-01,iDE,Madrid,Leganés,PRAPOZUE T1,45.0,28.14,
2026-02-01,iDE,Madrid,Leganés,PRAPOZUE T1,45.0,28.14,
2026-03-01,iDE,Madrid,Leganés,PRAPOZUE T1,45.0,28.14,
2026-05-01,iDE,Madrid,Leganés,PRAPOZUE T1,45.0,28.14,
2025-10-01,iDE,MADRID,LEGANES,PRAPOZUE T2,45.0,27.85,
2025-11-01,iDE,MADRID,LEGANES,PRAPOZUE T2,45.0,27.85,
2025-12-01,iDE,Madrid,Leganés,PRAPOZUE T2,45.0,27.85,
2026-01-01,iDE,Madrid,Leganés,PRAPOZUE T2,45.0,27.85,
2026-02-01,iDE,Madrid,Leganés,PRAPOZUE T2,45.0,27.85,
2026-03-01,iDE,Madrid,Leganés,PRAPOZUE T2,45.0,27.26,
2026-05-01,iDE,Madrid,Leganés,PRAPOZUE T2,45.0,28.14,
2025-10-01,iDE,SALAMANCA,SALAMANCA,PROSPERIDAD T1 13,13.2,0.0,
2025-11-01,iDE,SALAMANCA,SALAMANCA,PROSPERIDAD T1 13,13.2,0.0,
2025-12-01,iDE,Salamanca,Salamanca,PROSPERIDAD T1 13,13.2,0.0,
2026-01-01,iDE,Salamanca,Salamanca,PROSPERIDAD T1 13,13.2,0.0,
2026-02-01,iDE,Salamanca,Salamanca,PROSPERIDAD T1 13,13.2,0.0,
2026-03-01,iDE,Salamanca,Salamanca,PROSPERIDAD T1 13,13.2,0.0,
2026-05-01,iDE,Salamanca,Salamanca,PROSPERIDAD T1 13,13.2,0.0,
2025-10-01,iDE,SALAMANCA,SALAMANCA,PROSPERIDAD T1 45,45.0,0.0,
